X,MAG,time_0,time_168,time_24,time_3,time_48,time_72,max_time,strategy_broad,ENC,riboENC,deltaENC,ribo_cts,gc,bp,all_A,all_C,all_G,all_T,taxonomy,domain,phylum,family,ribo_A_mean,ribo_C_mean,ribo_G_mean,ribo_T_mean,ribo_gene_length,ribo_GC,ribo_GC_skew,ribo_AT_skew,ribo_aa_cn,ribo_AA_mean_cost,degen_GC,degen_GCskew,degen_ATskew,nsA,nsC,nsG,nsT,nstotal,nsGC,nsGC_skew,nsAT_skew
31,12C16O_168h_50_P10_coass_bin.16,0,0.246268656716418,0.0978260869565217,-0.128787878787879,0.196078431372549,0.141509433962264,168,Late Responders,56.48191871253333,54.95020752708191,0.027118611059357204,31,44.032017987393054,1496159,419260,329571,329218,418110,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.32092162106562433,0.20325036000822877,0.26620037029417815,0.20962764863196873,470.4193548387097,0.46945073030240697,0.13409290096406656,0.20977122915858856,3.3792558540439592,22.891200828157352,0.412345679012346,-0.284431137724551,0.092436974789916,0.293583844580777,0.185838445807771,0.291283231083845,0.229294478527607,7824,0.477121676891616,0.221001875167426,0.122952823270594
32,12C16O_168h_50_P10_coass_bin.17,0,0.0217391304347826,-0.148148148148148,-0.159090909090909,-0.0625,-0.125,168,Late Responders,45.187429388577385,43.18982237169236,0.044207139992565904,19,73.66764626103915,4807432,634751,1769949,1771573,631159,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.17235517196286126,0.3754413495488427,0.3405256963515104,0.11167778213678563,402.4736842105263,0.7159670459003531,-0.04876712328767118,0.2136279926335177,3.1553296846494656,21.954444883445273,0.965618860510805,-0.495422177009156,0.371428571428571,0.198486759142497,0.254981084489281,0.345271122320303,0.201261034047919,3965,0.600252206809584,0.150420168067227,-0.0069400630914826
33,12C16O_168h_50_P10_coass_bin.27,0,0.05,0.142857142857143,0.0526315789473684,0.115384615384615,0.0833333333333333,24,Middle Responders,44.11050372126107,44.327503029874,-0.004919447530778051,21,73.76409485868096,4919613,645915,1813550,1815358,644790,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.18064918851435705,0.350561797752809,0.350561797752809,0.11822721598002495,381.42857142857144,0.7011235955056181,0,0.2088554720133668,3.1241413150147204,22.334339622641508,0.93939393939394,-0.103017689906348,-0.451612903225806,0.214561124971649,0.259242458607394,0.336811068269449,0.189385348151508,4409,0.596053526876843,0.13013698630137,0.0623245367770915
34,12C16O_168h_50_P10_coass_bin.28,0,0,0.0769230769230769,0,0,0.0625,24,Middle Responders,47.41088648098936,40.02042886492517,0.15588102574347731,18,61.36710034695359,5697592,1103592,1748323,1748124,1097553,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E_fluorescens_T,d__Bacteria,p__Proteobacteria,f__Pseudomonadaceae,0.25170068027210885,0.28414442700156983,0.2653061224489796,0.19884877027734166,318.5,0.5494505494505495,-0.034285714285714204,0.11730545876887352,3.2450331125827816,23.104278922345483,0.505343511450382,-0.528700906344411,-0.5,0.266451612903226,0.211290322580645,0.305806451612903,0.216451612903226,3100,0.517096774193548,0.182782283218964,0.103540414161657
35,12C16O_168h_50_P10_coass_bin.31,0,0.0454545454545454,0.0454545454545455,0.136363636363636,0.136363636363636,0.0909090909090909,NA,NA,46.81324803077633,43.75720805269561,0.06528151979695135,21,71.76110435429398,3183616,448935,1141945,1142653,450083,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.17302554237469273,0.3755477182857754,0.3388906700865662,0.11253606925296566,445.57142857142856,0.7144383883723416,-0.05130890052356025,0.21182634730538932,3.193073593073593,21.29135483870968,0.940938511326861,-0.308684436801376,-0.424657534246575,0.18212478920742,0.304384485666105,0.3214586846543,0.192032040472175,4744,0.625843170320405,0.0272819131020546,-0.0264788732394366
36,12C16O_168h_50_P13_coass_bin.16,0,0.238095238095238,0.136363636363636,0.357142857142857,0.121212121212121,0.25,3,Early Responders,49.14911633231567,41.43183961262547,0.15701760877063978,26,63.565503371229326,3735136,682006,1184304,1189954,678872,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.20524566603790534,0.3281235965148657,0.31015898679601184,0.15647175065121707,428.1923076923077,0.6382825833108776,-0.02814522938361952,0.13483983113980644,3.260094579847217,22.594357026587083,0.844544095665172,-0.353982300884956,-0.644230769230769,0.241328047571853,0.242484307895606,0.303105384869508,0.213082259663033,6054,0.545589692765114,0.111111111111111,0.0621592148309706
37,12C16O_168h_50_P13_coass_bin.21,0,0.0163934426229508,-0.0645161290322581,-0.120689655172414,0,0.025,72,Middle Responders,44.8699518370098,43.71310787441761,0.02578215298278967,21,73.85413369687164,4350573,569357,1609292,1603786,568138,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.17680140597539543,0.37539543057996483,0.3397773872290568,0.10802577621558286,406.42857142857144,0.7151728178090218,-0.04980340760157272,0.24146441793500628,3.1077386468952732,21.682932011331445,0.961015412511333,-0.483018867924528,-0.0232558139534884,0.205373406193078,0.261612021857923,0.34016393442623,0.192850637522769,4392,0.601775956284153,0.130533484676504,0.0314465408805031
38,12C16O_168h_50_P13_coass_bin.24,0,0.31578947368421,0.277777777777778,0.388888888888889,0.277777777777778,0.222222222222222,3,Early Responders,45.35142832565458,41.16496066193423,0.09231170479700486,57,69.23871068372272,4692999,720938,1626835,1622537,722689,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.1888657246544668,0.3446065940853988,0.3352250791444676,0.13130260211566672,454.42105263157896,0.6798316732298665,-0.013799761485603952,0.17979018449294587,3.244803149606299,22.277864552978205,0.946140035906643,-0.27134724857685,-0.222222222222222,0.221054858271048,0.249118601043576,0.320688196305176,0.2091383443802,14182,0.569806797348752,0.125603266922411,0.0277003769873791
39,12C16O_168h_50_P13_coass_bin.8,0,-0.147058823529412,0.206896551724138,0.117647058823529,0.133333333333333,0.0333333333333333,24,Middle Responders,46.95899681977009,44.56860913387002,0.05090372128421836,36,71.89836842996344,3478919,489511,1249277,1252009,488122,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Solirubrobacteraceae,0.17761641309359152,0.3631857999077916,0.3441678192715537,0.11502996772706316,482,0.7073536191793452,-0.026886100700668065,0.2138637258763293,3.1296846435100547,21.732486956521736,0.928476232785429,-0.297607655502392,-0.291925465838509,0.196136865342163,0.277704194260486,0.335430463576159,0.190728476821192,9060,0.613134657836645,0.0941494149414942,0.0139800285306704
40,12C16O_168h_50_unf_bin.10,0,-0.348484848484849,-0.239130434782609,-0.348484848484849,-0.230769230769231,-0.314814814814815,0,Sensitive,50.36111045251528,47.854092292696656,0.049780835595006526,30,65.38202244591534,2161195,377031,706631,706402,371131,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Rubrobacteraceae,0.21176935229067928,0.30355450236966824,0.3548183254344392,0.12985781990521328,422,0.6583728278041074,0.07786442711457711,0.23976878612716754,3.1709199747952113,21.85425912670007,0.837209302325581,-0.158950617283951,-0.0158730158730159,0.2196072319202,0.226153366583541,0.3428927680798,0.211346633416459,6416,0.569046134663342,0.20514927417146,0.0191681735985534
41,12C16O_168h_50_unf_bin.22,0,0.417061611374408,0.108108108108108,0.0145631067961165,0.251908396946565,0.380597014925373,168,Late Responders,52.35595384505616,51.22865671778185,0.02153140272471148,49,57.55003730500153,3898941,831519,1125651,1118191,823580,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-40;g__;s__,d__Bacteria,p__Proteobacteria,f__SG8,0.25296720981693827,0.2676523838261919,0.29757594045463687,0.18180446590223293,405.79591836734693,0.5652283242808287,0.052940653083014516,0.1636784268363217,3.268227562127747,22.667046663626692,0.697510373443983,-0.0874479476502082,0.00137174211248285,0.261878350896654,0.214642262895175,0.307358106858939,0.216121279349233,10818,0.522000369754114,0.177616433504516,0.0957261651518082
42,12C16O_168h_50_unf_bin.47,0,0.0769230769230769,0.12,-0.153846153846154,0.175438596491228,0.120689655172414,48,Middle Responders,45.7831726731661,43.46467486879071,0.05064082869325221,39,72.69752588472778,5719782,783949,2082231,2075909,777693,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.17728989612842305,0.358356940509915,0.3455500472143532,0.11880311614730875,434.46153846153845,0.7039069877242683,-0.018194013582627636,0.1975284034283438,3.1724627395315825,22.03133131349135,0.954545454545455,-0.451428571428571,0.02,0.207860063607451,0.237164925034075,0.343707405724671,0.211267605633803,8804,0.580872330758746,0.183418068048494,-0.008130081300813
43,12C16O_168h_50_unf_bin.52,0,0.319148936170213,0.157894736842105,0.217391304347826,0.214285714285714,0.318181818181818,168,Late Responders,52.30925716335384,46.624825786843616,0.10866970178449688,45,58.41874834629592,5136197,1068885,1502377,1498125,1066810,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Povalibacter;s__,d__Bacteria,p__Proteobacteria,f__Steroidobacteraceae,0.22340007852375343,0.28560210892366367,0.30764484828089067,0.18335296427169218,396.2,0.5932469572045543,0.03715609341022977,0.09845559845559848,3.2128066621652036,22.594727919986436,0.683847215830649,-0.0578734858681023,-0.347889374090247,0.244566880930517,0.238547087031936,0.307213549637792,0.209672482399755,9801,0.545760636669728,0.125817909889699,0.0768194070080862
44,12C16O_168h_50_unf_bin.57,0,0.492063492063492,0.377777777777778,-0.0161290322580645,0.52,0.6,72,Middle Responders,46.32962708293306,44.56079564464428,0.03817927209132192,46,68.74775480587596,2800426,439118,964185,961045,436078,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,d__Bacteria,p__Actinobacteriota,f__Gaiellaceae,0.1977096492579469,0.3273763672777692,0.3464283880244441,0.12848559543983976,423.32608695652175,0.6738047553022134,0.02827528389604452,0.21221662468513863,3.198027937551356,22.329419975186106,0.894866529774127,-0.0298301973382285,0.0546875,0.225183468520664,0.252124372344535,0.317690227887215,0.205001931247586,10356,0.56981460023175,0.115065243179122,0.0469135802469135
45,12C16O_24h_100_P08_coass_bin.11,0,0.392857142857143,0.285714285714286,0.107142857142857,0.269230769230769,0.423076923076923,72,Middle Responders,45.31090578956123,44.81464422695973,0.010952364644977652,25,69.63750926504359,3433605,520829,1195909,1195168,521699,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Gaiellaceae,0.1907383136740935,0.3340323285277414,0.3516819571865443,0.12354740061162077,457.8,0.6857142857142858,0.025739041794087605,0.2137892688351405,3.2634977578475337,21.759102902374668,0.893793103448276,0.00771604938271605,0.0649350649350649,0.201566224038134,0.281579843377596,0.314436499829758,0.202417432754511,5874,0.596016343207354,0.0551271065409883,-0.00210703750526759
46,12C16O_24h_100_P08_coass_bin.12,0,0.246376811594203,0.260162601626016,-0.0808080808080808,0.330935251798561,0.345588235294118,72,Middle Responders,48.401093201226686,46.155724110119166,0.046390875548459984,47,69.06798936903625,3053345,473754,1055719,1053165,470707,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.188199884920108,0.34054795733191695,0.34147744876731734,0.12977470898065774,480.70212765957444,0.6820254060992343,0.0013628398987605257,0.1837416481069042,3.242796843457515,21.64052104208417,0.882909328114808,-0.184336904322128,-0.247910863509749,0.211445682914656,0.263350524039261,0.328397937115289,0.196805855930794,12022,0.59174846115455,0.109924093337082,0.0358598207008965
47,12C16O_24h_100_P08_coass_bin.20,0,0.147058823529412,0.5,0.205882352941176,0.347826086956522,0.272727272727273,24,Middle Responders,45.2968532558598,42.36888356500624,0.06463958267288226,59,69.20628576778955,4774023,735675,1651235,1652689,734424,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.19030946464874632,0.3409758301332731,0.3375498832919208,0.13116482192605977,450.20338983050846,0.6785257134251939,-0.005049103922765313,0.18397938868719993,3.228663199755277,22.30480845742867,0.935212085996514,-0.251941596769183,-0.273542600896861,0.223071099180948,0.24709202285085,0.323284465551655,0.206552412416546,14529,0.570376488402505,0.133582719922771,0.0384492149951939
48,12C16O_24h_100_P08_coass_bin.7,0,0.0212765957446808,0.277777777777778,0.282608695652174,0.0975609756097561,0.1,3,Early Responders,45.955372799915416,41.98654716955876,0.08636260329421068,21,72.83399941466364,3222079,437917,1171997,1174772,437393,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__,d__Bacteria,p__Actinobacteriota,f__Dermatophilaceae,0.19086826347305388,0.3726297405189621,0.3162425149700599,0.12025948103792412,381.7142857142857,0.688872255489022,-0.08185440057950016,0.22694466720128317,3.331742243436754,21.7000754147813,0.924563017479301,-0.486567164179104,-0.585365853658537,0.23155929038282,0.272175536881419,0.301587301587302,0.194677871148459,4284,0.573762838468721,0.0512611879576892,0.0865279299014239
49,12C16O_24h_100_P14_coass_bin.12,0,0.238095238095238,0.176470588235294,0.161290322580645,0.25531914893617,0.272727272727273,72,Middle Responders,43.98180070711558,44.42000757554092,-0.009963368060881545,18,73.73276326386485,4528337,595833,1671919,1666949,593636,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__;s__,d__Bacteria,p__Myxococcota,f__Anaeromyxobacteraceae,0.19663274280688528,0.33936424173891194,0.34175147631612013,0.12225153913808266,442.1666666666667,0.681115718055032,0.0035048883969747194,0.23325453112687158,3.2706304459251667,22.568437025796666,0.944820909970958,-0.116803278688525,-0.473684210526316,0.240497581202488,0.245565537894494,0.311909698226215,0.202027182676803,4341,0.55747523612071,0.11900826446281,0.0869338885996876
50,12C16O_24h_100_P14_coass_bin.30,0,-0.0422535211267606,0.132075471698113,-0.142857142857143,0.137931034482759,0.133333333333333,48,Middle Responders,46.89251937398831,45.16596684267882,0.0368193595558276,57,70.4275283449893,3279151,485167,1153293,1156132,484559,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.18527690229626292,0.3513807594176797,0.33993696533093204,0.12340537295512533,467.57894736842104,0.6913177247486118,-0.01655359565807321,0.20043758356630598,3.2039846743295017,21.72664250113276,0.91058495821727,-0.245640868767207,-0.115264797507788,0.211505922165821,0.265016920473773,0.326847151720248,0.196630005640158,14184,0.591864072194021,0.104466944609887,0.0364484366902747
51,12C16O_24h_100_P14_coass_bin.5,0,0.297872340425532,0.266666666666667,0.214285714285714,0.342857142857143,0.411764705882353,72,Middle Responders,45.72018447840361,41.477125585646704,0.09280493815070144,63,68.88317731179734,5264551,819933,1813269,1813121,818228,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.19160410278100878,0.33974833456698744,0.33410877304289593,0.13453878960910787,450.3333333333333,0.6738571076098834,-0.008369076263207457,0.17497027990921876,3.2413520884168223,22.33787782034909,0.940610393181193,-0.259865536392868,-0.268518518518519,0.226337448559671,0.245563271604938,0.318287037037037,0.209812242798354,15552,0.563850308641975,0.128977078344167,0.0378888397464248
52,12C16O_24h_100_P16_coass_bin.13,-0.0181818181818182,-0.0526315789473684,0.0555555555555556,0,-0.0434782608695652,-0.0384615384615385,24,Middle Responders,47.33687369970363,39.51716920498354,0.1651926687074193,55,54.87365614424591,5159966,1162811,1417026,1414436,1165693,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea_agglomerans,d__Bacteria,p__Proteobacteria,f__Enterobacteriaceae,0.26117961669885603,0.2416183826078344,0.2650918635170604,0.2321101371762492,367.1454545454545,0.5067102461248948,0.04632525410476939,0.058929826322658335,3.2754690336897316,22.79534152186939,0.36526701997554,-0.185267857142857,-0.414258188824663,0.256570599963748,0.214881276055827,0.306597788653254,0.221950335327171,11034,0.521479064709081,0.175877650330205,0.0723484848484849
53,12C16O_24h_100_P16_coass_bin.14,0,0.210526315789474,0.368421052631579,0.236842105263158,0.32,0.291666666666667,24,Middle Responders,45.14566996654723,42.2260093537812,0.06467199655979161,57,69.4209968952823,4318267,659541,1500772,1497012,660942,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.19169070975187535,0.3391036737834199,0.3354491248316984,0.13375649163300632,456.05263157894734,0.6745527986151183,-0.005417735956658074,0.17801418439716318,3.22291552920989,22.299523698884755,0.93859649122807,-0.238156622623268,-0.29064039408867,0.227221676260003,0.244981047311526,0.318685946932472,0.209111329495999,14246,0.563666994243998,0.130759651307597,0.0415057915057915
54,12C16O_24h_100_P16_coass_bin.17,0,0.0588235294117647,0.05,-0.117647058823529,0.0344827586206897,0.0666666666666667,72,Middle Responders,44.58217574796654,43.74268650088453,0.018830154271245885,26,74.00515335639652,4154962,541053,1539774,1535112,539023,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.17500859993120052,0.37082903336773304,0.3414172686618507,0.11274509803921565,447.2307692307692,0.7122463020295838,-0.04129437333977301,0.21637776449491938,3.1840512022141496,21.808880810179172,0.966112956810631,-0.477303988995873,-0.0980392156862745,0.202324797843666,0.257075471698113,0.336590296495957,0.204009433962264,5936,0.59366576819407,0.133938706015891,-0.00414593698175785
55,12C16O_24h_100_P16_coass_bin.6,0,0.0227272727272727,-0.0666666666666667,-0.0454545454545454,-0.0540540540540541,-0.088235294117647,168,Late Responders,46.96759380918141,44.882305497749,0.04439844885187144,55,71.69901303354057,3782702,536090,1357431,1354729,534452,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Solirubrobacteraceae,0.1761668731928955,0.35985130111524166,0.35014456836018176,0.11383725733168111,440.1818181818182,0.7099958694754234,-0.01367153412065857,0.214926648625552,3.1369072164948455,21.623200698515653,0.929389903995045,-0.279573475508164,-0.271929824561404,0.195535573434296,0.27709417889257,0.340037860861335,0.1873323868118,12678,0.617132039753904,0.101993865030675,0.0214256283477544
56,12C16O_24h_100_unf_bin.14,0,0.235294117647059,0.275862068965517,0.0588235294117647,0.225806451612903,0.25,24,Middle Responders,54.13028496590758,47.75920433556969,0.11769900406677206,49,63.94309506618953,2286691,413626,729523,732658,410884,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,d__Bacteria,p__Actinobacteriota,f__,0.20799124247400108,0.320595113698562,0.3192516295964572,0.15216201423097972,410.14285714285717,0.6398467432950193,-0.002099696710475127,0.15501519756838913,3.222493390278625,22.117120096197205,0.748111782477341,-0.285209490156487,-0.19640179910045,0.227748210680859,0.245549642136172,0.325105523949348,0.201596623233621,10898,0.57065516608552,0.13941148094549,0.0609104509510579
57,12C16O_24h_100_unf_bin.18,0,-0.423913043478261,-0.25,-0.293478260869565,-0.238095238095238,-0.378787878787879,0,Sensitive,50.414790323273294,47.62013149043745,0.05543331262345303,59,65.46090088782228,2204270,380227,719684,723251,381108,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__,d__Bacteria,p__Actinobacteriota,f__Rubrobacteraceae,0.21161793372319687,0.3045224171539961,0.353411306042885,0.130448343079922,434.7457627118644,0.6579337231968813,0.07430670775065186,0.23729199908821524,3.1601453758119393,22.11694536033914,0.847287550956413,-0.137675795706884,-0.00616016427104723,0.22440382156022,0.227789061912285,0.341683592868427,0.206123523659069,13293,0.569472654780712,0.2,0.0424602481216145
58,12C16O_24h_100_unf_bin.22,0,0.357142857142857,0.15,0.214285714285714,0.291666666666667,0.363636363636364,72,Middle Responders,45.36532884863236,40.89420571891691,0.09855815538412532,57,69.13197961959845,4618751,712892,1599085,1593949,712825,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.19341880341880338,0.34307692307692306,0.332991452991453,0.1305128205128205,410.5263157894737,0.6760683760683761,-0.014917825537294526,0.19419525065963053,3.2029109589041096,22.48267716535433,0.945323246217332,-0.261549654419789,-0.169811320754717,0.231039052147478,0.244602073427391,0.316392548133136,0.207966326291995,12829,0.560994621560527,0.12796998749479,0.0525568181818181
59,12C16O_24h_100_unf_bin.32,0,0.227272727272727,0.153846153846154,-0.0454545454545455,0.333333333333333,0.428571428571429,72,Middle Responders,48.34149772129684,45.03603958503647,0.06837723885423085,48,69.23431786564187,2913363,446159,1009226,1007821,450157,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.18977510958643035,0.3505336382694873,0.33128454354869447,0.12840670859538783,437.25,0.6818181818181819,-0.028232005590496163,0.19287211740041935,3.2189986415680187,21.954495756006327,0.895452918009309,-0.27469012395042,-0.219178082191781,0.219581411848173,0.264987584249734,0.318463994324228,0.196967009577865,11276,0.583451578573962,0.0916552667578659,0.0542899723227592
